title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,summary_gpt,themes,tone,age_range,needs_fix
"The Castle of Llyr (The Chronicles of Prydain, #3)",Lloyd Alexander,https://www.goodreads.com/book/show/24779.The_Castle_of_Llyr,The Castle of Llyr,Lloyd Alexander,https://covers.openlibrary.org/b/id/8311440-L.jpg,https://openlibrary.org/works/OL1966676W,"When Princess Eilonwy is sent to the Isle of Mona for training, she is bewitched by the evil enchantress Achren, so Taran and other friends must try to rescue her.","The Castle Of Llyr (The Chronicles Of Prydain, #3)",Lloyd Alexander,Princess Eilonwy is sent to the Isle of Mona for training where she is bewitched enchantress. Taran and her friends embark on a mission to rescue her.,"friendship, rescue, magic, loyalty",adventurous,8-12,False
The Clown of God,Tomie dePaola,https://www.goodreads.com/book/show/69086.The_Clown_of_God,The clown of God,Tomie dePaola,https://covers.openlibrary.org/b/id/116037-L.jpg,https://openlibrary.org/works/OL61084W,"A once-famous Italian juggler, now old and a beggar, gives one final performance before a statue of Our Lady and the Holy Child.",The Clown Of God,Tomie Depaola,An elderly Italian juggler performs one last time in front of a statue of Our Lady and the Holy Child.,"redemption, faith, aging",reflective,6-8,False
"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,https://www.goodreads.com/book/show/9520360-the-son-of-neptune,The Son of Neptune,Rick Riordan,https://covers.openlibrary.org/b/id/13012024-L.jpg,https://openlibrary.org/works/OL15980243W,"Percy is confused. When he awoke from his long sleep, he didn't know much more than his name. His brain fuzz is lingering, even after the wolf Lupa told him he is a demigod and trained him to fight with the pen/sword in his pocket. Somehow Percy manages to make it to a camp for half-bloods, despite the fact that he has to keep killing monsters along the way. But the camp doesn't ring any bells with him. The only thing he can recall from his past is another name: Annabeth.

Hazel is supposed to be dead. When she lived before, she didn't do a very good job of it. Sure, she was an obedient daughter, even when her mother was possessed by greed. But that was the problem-when the Voice took over her mother and commanded Hazel to use her ""gift"" for an evil purpose, Hazel couldn't say no. Now, because of her mistake, the future of the world is at risk. Hazel wishes she could ride away from it all on the stallion that appears in her dreams.

Frank is a klutz. His grandmother says he is descended from heroes and can be anything he wants to be, but he doesn't see it. He doesn't even know who his father is. He keeps hoping Apollo will claim him, because the only thing he is good at is archery-although not good enough to win camp war games. His bulky physique makes him feel like an ox, especially in front of Hazel, his closest friend at camp. He trusts her completely-enough to share his secret he holds close to his heart.

Beginning at the ""other"" camp for half-bloods and extending as far as the land beyond the gods, this breathtaking second installment in the Heroes of Olympus series introduces new demigods, revives fearsome monsters, and features other remarkable creatures, all destined to play a part in the Prophecy of Seven.","The Son Of Neptune (The Heroes Of Olympus, #2)",Rick Riordan,"Three demigods, Percy, Hazel, and Frank, embark on a journey to a camp for half-bloods, each with their own struggles and mysteries from their past to unravel.","identity, friendship, destiny, courage",adventurous,10-12,False
"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth,The Battle of the Labyrinth,Rick Riordan,https://covers.openlibrary.org/b/id/6274739-L.jpg,https://openlibrary.org/works/OL492640W,"Percy Jackson isn't expecting freshman orientation to be any fun, but when a mysterious mortal acquaintance appears, pursued by demon cheerleaders, things quickly go from bad to worse. Time is running out for Percy. War between the gods and the Titans is drawing near. Even Camp Half-Blood isn't safe, as Kronos's army prepares to invade its once impenetrable borders. To stop them, Percy and his friends must set out on a quest through the Labyrinth -- a sprawling underground world with surprises and danger at every turn.  Along the way Percy will confront powerful enemies, find out the truth about the lost god Pan, and face the Titan lord Kronos's most terrible secret. The final war begins . . . with the Battle of the Labyrinth. - Publisher.","The Battle Of The Labyrinth (Percy Jackson And The Olympians, #4)",Rick Riordan,"A young boy, Percy Jackson, faces a dangerous quest through an underground labyrinth to prevent a war between gods and Titans. Along the way, he must confront enemies, discover secrets, and prepare for an ultimate battle.","friendship, adventure, loyalty, mythology",adventurous,9-12,False
Kat Kong,Dav Pilkey,https://www.goodreads.com/book/show/1226587.Kat_Kong,Kat Kong (digest),Dav Pilkey,https://covers.openlibrary.org/b/id/1120395-L.jpg,https://openlibrary.org/works/OL14871291W,"A spoof of the story of King Kong, with cat and mice characters.",Kat Kong,Dav Pilkey,A humorous retelling of the King Kong story featuring cat and mice characters.,"friendship, adventure, humor",humorous,3-5,False
Stuck,Oliver Jeffers,https://www.goodreads.com/book/show/11211540-stuck,Stuck,Oliver Jeffers,https://covers.openlibrary.org/b/id/12580201-L.jpg,https://openlibrary.org/works/OL27061081W,"Floyds Drachen steckt in einer Baumkrone fest. Um ihn wieder runterzukriegen, wirft Floyd alles Mögliche und Unmögliche in Richtung Krone. Erst den einen Schuh, dann den andern. Und dann alles, was ihm in die Hände gerät. Sogar ein Orang-Utan und ein Wal landen im Grün der Baumkrone. Nichts hilft und auch die Feuerwehr kann nichts ausrichten. Sie steckt mit allen Feuerwehrmännern direkt in den Ästen fest. Erst als es keinen Platz mehr gibt im Baum, geschieht das Unerwartete: Langsam segelt der Drachen direkt vor Floyds Füsse.",Stuck,Oliver Jeffers,"Floyd's kite is stuck in a tree and he tries everything to get it down, including throwing various objects towards the tree. Despite his efforts and even the help of the fire department, nothing seems to work until an unexpected turn of events unfolds.","persistence, friendship, problem-solving",quirky,3-5,False
"The Frog Prince, Continued",Jon Scieszka,https://www.goodreads.com/book/show/820075.The_Frog_Prince_Continued,The Frog Prince Continued,Jon Scieszka,https://covers.openlibrary.org/b/id/4856319-L.jpg,https://openlibrary.org/works/OL39171W,"After the frog turns into a prince, he and the Princess do not live happily ever after and the Prince decides to look for a witch to help him remedy the situation.","The Frog Prince, Continued",Jon Scieszka,A twist on the The prince seeks out a witch to help fix the situation.,"fairy tale, transformation, problem-solving",ambiguous,6-8,False
The Dangerous Alphabet,Neil Gaiman,https://www.goodreads.com/book/show/1967071.The_Dangerous_Alphabet,The Dangerous Alphabet,Neil Gaiman,https://covers.openlibrary.org/b/id/2312222-L.jpg,https://openlibrary.org/works/OL679339W,"As two children and their pet gazelle sneak out of the house in search of treasure, they come across a world beneath the city that is inhabited with monsters and pirates.",The Dangerous Alphabet,Neil Gaiman,Two children and their pet gazelle go on an adventure to find treasure and discover a hidden world beneath the city filled with monsters and pirates.,"adventure, friendship, imagination",adventurous,6-8,False
"The Field Guide (The Spiderwick Chronicles, #1)",Tony DiTerlizzi,https://www.goodreads.com/book/show/444304.The_Field_Guide,The field guide,Tony DiTerlizzi,https://covers.openlibrary.org/b/id/437782-L.jpg,https://openlibrary.org/works/OL1868744W,"When the Grace children go to stay at their Great Aunt Lucinda's worn Victorian house, they discover a field guide to fairies and other creatures and begin to have some unusual experiences.","The Field Guide (The Spiderwick Chronicles, #1)",Tony Diterlizzi,Three children staying at their great aunt's house find a field guide to fairies and have unexpected encounters with magical creatures.,"magic, discovery, family",mysterious,8-12,False
"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,https://www.goodreads.com/book/show/7736182-the-lost-hero,The Lost Hero,Rick Riordan,https://covers.openlibrary.org/b/id/12848687-L.jpg,https://openlibrary.org/works/OL15401200W,"Jason has a problem. He doesn’t remember anything before waking up on a school bus holding hands with a girl. Apparently she’s his girlfriend Piper, his best friend is a kid named Leo, and they’re all students in the Wilderness School, a boarding school for “bad kids.” What he did to end up here, Jason has no idea―except that everything seems very wrong.

Piper has a secret. Her father has been missing for three days, and her vivid nightmares reveal that he’s in terrible danger. Now her boyfriend doesn’t recognize her, and when a freak storm and strange creatures attack during a school field trip, she, Jason, and Leo are whisked away to someplace called Camp Half-Blood. What is going on?

Leo has a way with tools. His new cabin at Camp Half-Blood is filled with them. Seriously, the place beats Wilderness School hands down, with its weapons training, monsters, and fine-looking girls. What’s troubling is the curse everyone keeps talking about, and that a camper’s gone missing. Weirdest of all, his bunkmates insist they are all―including Leo―related to a god.
Piper has a secret.  Her father has been missing for three days, and her vivid nightmares reveal that he’s in terrible danger.  Now, her boyfriend doesn’t recognize her, and when a freak storm and strange creatures attack during a school field trip, she, Jason, and Leo are whisked away to someplace called Camp Half-Blood.  What is going on?

Leo has a way with tools.  His new cabin at Camp Half-Blood is filled with them.  Seriously, the place beats the Wilderness School hands down, with its weapons, training, monsters, and fine-looking girls.  What’s troubling is the ""curse"" everyone keeps talking about, and that a camper’s gone missing.  Weirdest of all, his bunkmates insist they are all—including Leo—related to a god.","The Lost Hero (The Heroes Of Olympus, #1)",Rick Riordan,"Three students find themselves in a mysterious and dangerous world after a strange school field trip. As they navigate this new place, they uncover secrets about themselves and the looming threat they face.","identity, friendship, adventure, mystery",mysterious,9-12,False
"The Dumb Bunnies (The Dumb Bunnies, #1)",Sue Denim,https://www.goodreads.com/book/show/802362.The_Dumb_Bunnies,The Dumb Bunnies,Dav Pilkey,https://covers.openlibrary.org/b/id/384452-L.jpg,https://openlibrary.org/works/OL2914011W,"Follows the adventures of the Dumb Bunnies, a rabbit family that does everything without any rhyme or reason.","The Dumb Bunnies (The Dumb Bunnies, #1)",Sue Denim,A humorous story about a rabbit family's silly and nonsensical adventures.,"silliness, nonsense, family",whimsical,3-5,False
"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,https://www.goodreads.com/book/show/7090447-the-red-pyramid,The Red Pyramid,Rick Riordan,https://covers.openlibrary.org/b/id/11272966-L.jpg,https://openlibrary.org/works/OL15183119W,"Since their mother’s death, Carter and Sadie have become near strangers.  While Sadie has lived with her grandparents in London, her brother has traveled the world with their father, the brilliant Egyptologist, Dr. Julius Kane.

One night, Dr. Kane brings the siblings together for a “research experiment” at the British Museum, where he hopes to set things right for his family.  Instead, he unleashes the Egyptian god Set, who banishes him to oblivion and forces the children to flee for their lives.

Soon, Sadie and Carter discover that the gods of Egypt are waking, and the worst of them—Set—has his sights on the Kanes.  To stop him, the siblings embark on a dangerous journey across the globe—a quest that brings them ever closer to the truth about their family, and their links to a secret order that has existed since the time of the pharaohs.","The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,"After their mother's death, siblings Carter and Sadie must come together to stop the Egyptian god Set from wreaking havoc on their family. As they embark on a dangerous journey across the globe, they uncover secrets about their family and a mysterious ancient order.","family, mythology, adventure, identity",adventurous,9-12,False
