title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean
Oh say can you say di-no-saur?,Bonnie Worth,https://www.goodreads.com/book/show/205243.Oh_say_can_you_say_di_no_saur_,Oh say can you say di-no-saur?,Bonnie Worth,https://covers.openlibrary.org/b/id/424186-L.jpg,https://openlibrary.org/works/OL1941518W,"Dr. Seuss's Cat in the Hat shows Sally and Dick how dinosaur fossils are excavated, assembled, and displayed in a museum.",Oh Say Can You Say Di-No-Saur?,Bonnie Worth
Cat in the Hat Comes Back,Dr. Seuss,https://www.goodreads.com/book/show/37908560-cat-in-the-hat-comes-back,The Cat in the Hat Comes Back,Dr. Seuss,https://covers.openlibrary.org/b/id/11344-L.jpg,https://openlibrary.org/works/OL261147W,"(goodreads review) The Cat in the Hat returns for more out-of-control fun in this wintry Beginner Book by Dr. Seuss.: It’s a snowy day and Dick and Sally are stuck shoveling . . . until the Cat in the Hat arrives to liven things up (to say the least!). Featuring the Cat’s helpers Little Cat A, Little Cat B, and so on through the alphabet, and ending with a gigantic Voom. 'The Cat in the Hat Comes Back' is a riotous, fun-filled follow-up to Dr. Seuss’s classic 'The Cat in the Hat.'
(Amazon.com Review -- Paul Hughes)(Ages 4 to 8)

That behatted and bow-tied cat from Dr. Seuss's The Cat in the Hat is back, and, not surprisingly, is up to all sorts of mischief. This time, Sally and her brother are stuck shoveling snow: ""This was no time for play./ This was no time for fun./ This was no time for games./ There was work to be done."" But--you guessed it--the laughing Hat Cat has other ideas, as he lets himself in to eat cake in their tub. He leaves behind ""a big long pink cat ring,"" which he then handily cleans with ""MOTHER'S WHITE DRESS!"" The dress then loses its pink stain to the wall, then Dad's shoes, then the rug in the hall, until finally the Cat must call in some assistance: from inside his hat comes Little Cat A, then Littler Cats B, C, D, E, and so on, nested like dolls in ever tinier hats. With this pack of felines, Sally and her brother may get rid of those stains, but they'll likely never be rid of that rascally cat. As should be expected from the good doctor, The Cat in the Hat Comes Back provides an excellent reader (and alphabet primer) for those just learning, not to mention ample laughs for everyone else.",Cat In The Hat Comes Back,Dr. Seuss
The Wuggie Norple Story,Daniel Pinkwater,https://www.goodreads.com/book/show/784633.The_Wuggie_Norple_Story,The Wuggie Norple story,Daniel Manus Pinkwater,https://covers.openlibrary.org/b/id/5612823-L.jpg,https://openlibrary.org/works/OL84076W,The family's new pet kitten grows at such a ridiculous rate that the father must bring home animals to compare its size each day.,The Wuggie Norple Story,Daniel Pinkwater
Little Mouse's Big Book of Fears,Emily Gravett,https://www.goodreads.com/book/show/899589.Little_Mouse_s_Big_Book_of_Fears,Little Mouse's Big Book of Fears,Emily Gravett,https://covers.openlibrary.org/b/id/1751227-L.jpg,https://openlibrary.org/works/OL5835477W,"Little Mouse draws pictures of some of the many things he is afraid of, including creepy crawlies, sharp knives, and having accidents, and provides the correct scientific name for each of his fears.",Little Mouse'S Big Book Of Fears,Emily Gravett
Amandina,Sergio Ruzzier,https://www.goodreads.com/book/show/2653426-amandina,Amandina,Sergio Ruzzier,https://covers.openlibrary.org/b/id/6715143-L.jpg,https://openlibrary.org/works/OL5730987W,"Amandina decides to overcome her shyness and show the town what a talented little dog she is, but when no one shows up for her performance, she finds that she also has a lot of perseverance.",Amandina,Sergio Ruzzier
Heart of a Tiger,Marsha Diane Arnold,https://www.goodreads.com/book/show/1315922.Heart_of_a_Tiger,Heart of a tiger,Marsha Diane Arnold,https://covers.openlibrary.org/b/id/3876731-L.jpg,https://openlibrary.org/works/OL468049W,"As the Name Day celebration approaches, a young kitten tries to deserve a noble name, by following the path of the beautiful Bengal tiger.",Heart Of A Tiger,Marsha Diane Arnold
Angel in the Waters,Regina Doman,https://www.goodreads.com/book/show/59572.Angel_in_the_Waters,Angel in the waters,Regina Doman,https://covers.openlibrary.org/b/id/953018-L.jpg,https://openlibrary.org/works/OL3372508W,"In its mother's womb, a baby grows, explores the waters, and talks with the angel who is there.",Angel In The Waters,Regina Doman
The Grumpy Dump Truck,Brie Spangler,https://www.goodreads.com/book/show/6235256-the-grumpy-dump-truck,The grumpy dump truck,Brie Spangler,https://covers.openlibrary.org/b/id/6306172-L.jpg,https://openlibrary.org/works/OL9482767W,"Bertrand the dump truck is always grumpy and mean, but a chance encounter with a porcupine reveals that his bad mood has a cause.",The Grumpy Dump Truck,Brie Spangler
"100 Cupboards (The 100 Cupboards, #1)",N.D. Wilson,https://www.goodreads.com/book/show/6282066-100-cupboards,100 Cupboards,Nathan D. Wilson,https://covers.openlibrary.org/b/id/1189257-L.jpg,https://openlibrary.org/works/OL8044379W,"Twelve-year-old Henry York wakes up one night to find bits of plaster in his hair. Two knobs have broken through the wall above his bed and one of them is slowly turning . . .Henry scrapes the plaster off the wall and discovers cupboards of all different sizes and shapes. Through one he can hear the sound of falling rain. Through another he sees a glowing room--with a man pacing back and forth! Henry soon understands that these are not just cupboards, but portals to other worlds.100 Cupboards is the first book of a new fantasy adventure, written in the best world-hopping tradition and reinvented in N. D. Wilson's inimitable style.From the Hardcover edition.","100 Cupboards (The 100 Cupboards, #1)",N.D. Wilson
Everywhere Babies,Susan Meyers,https://www.goodreads.com/book/show/931906.Everywhere_Babies,Everywhere babies,Susan Meyers,https://covers.openlibrary.org/b/id/113320-L.jpg,https://openlibrary.org/works/OL2347131W,Describes babies and the things they do from the time they are born until their first birthday.,Everywhere Babies,Susan Meyers
Whose Knees are These?,Jabari Asim,https://www.goodreads.com/book/show/6641282-whose-knees-are-these,Whose knees are these?,Jabari Asim,https://covers.openlibrary.org/b/id/1175426-L.jpg,https://openlibrary.org/works/OL5818799W,Takes a loving look at knees from the vantage point of a mother's lap.,Whose Knees Are These?,Jabari Asim
Noises at Night,Beth Raisner Glass,https://www.goodreads.com/book/show/907489.Noises_at_Night,Noises at night,Beth Raisner Glass,https://covers.openlibrary.org/b/id/597183-L.jpg,https://openlibrary.org/works/OL5713897W,"A child imagines that the noises he hears at night, from a dripping faucet to the whistle of the wind, are really the sounds of adventures in which he plays a sea captain, a policeman, and various other characters.",Noises At Night,Beth Raisner Glass
Uncle Arnel and the Swamp Witch (Uncle Arnel Series),Alison Hoffman Lane,https://www.goodreads.com/book/show/5054759-uncle-arnel-and-the-swamp-witch,Uncle Arnel and the Swamp Witch,Alison Hoffman Lane,https://covers.openlibrary.org/b/id/13055588-L.jpg,https://openlibrary.org/works/OL12515843W,Marie and Uncle Arnel realize all the stories about the Swamp Witch are true when they come face to face with her in the Cajun bayou.,Uncle Arnel And The Swamp Witch (Uncle Arnel Series),Alison Hoffman Lane
Nathan Saves Summer / Nathan rescata el verano,Gerry Renert,https://www.goodreads.com/book/show/7472044-nathan-saves-summer-nathan-rescata-el-verano,Nathan Saves Summer/Nathan rescata el verano,Gerry Renert,https://covers.openlibrary.org/b/id/6451558-L.jpg,https://openlibrary.org/works/OL15193564W,"Join Nathan the hippopotamus whose lifelong dream is to become the lifeguard for a small pond and the neighboring animals who vacation there each summer. Concerned that Nathan may be too big for the small pond, the other animals come up with an array of excuses why Nathan can’t serve as the pond lifeguard. A twist of fate leads the animals to a new, idyllic swimming spot, turning Nathan into the local hero. Bradshaw transfers sketches and paints them using watercolor.",Nathan Saves Summer / Nathan Rescata El Verano,Gerry Renert
The Star-Child,Oscar Wilde,https://www.goodreads.com/book/show/8454789-the-star-child,The Star Child,Oscar Wilde,https://covers.openlibrary.org/b/id/653800-L.jpg,https://openlibrary.org/works/OL14877842W,"A Star-Child whose beauty has caused him to grow proud, cruel, and selfish denies that an ugly beggar woman is his mother. Learning he is wrong, he vows to search for her throughout the world.",The Star-Child,Oscar Wilde
"Hush, Little Alien",Daniel Kirk,https://www.goodreads.com/book/show/1668069.Hush_Little_Alien,"Hush, little alien",Daniel Kirk,https://covers.openlibrary.org/b/id/544049-L.jpg,https://openlibrary.org/works/OL115683W,"In this adaptation of the old lullaby, Hush, little baby, an extraterrestrial child is promised an assortment of outer space presents ending with a goodnight kiss from his adoring father.","Hush, Little Alien",Daniel Kirk
The High Rise Glorious Skittle Skat Roarious Sky Pie Angel Food Cake,Nancy Willard,https://www.goodreads.com/book/show/413794.The_High_Rise_Glorious_Skittle_Skat_Roarious_Sky_Pie_Angel_Food_Cake,The High Rise Glorious Skittle Skat Roarious Sky Pie Angel Food Cake,Nancy Willard,https://covers.openlibrary.org/b/id/114351-L.jpg,https://openlibrary.org/works/OL94206W,"As she is preparing a special angelfood cake for her mother's birthday, a girl is surprised by three angels who have dropped in for a taste.",The High Rise Glorious Skittle Skat Roarious Sky Pie Angel Food Cake,Nancy Willard
"The Far Side of Evil (Elana, #2)",Sylvia Engdahl,https://www.goodreads.com/book/show/4579.The_Far_Side_of_Evil,The far side of evil,Sylvia Engdahl,https://covers.openlibrary.org/b/id/571362-L.jpg,https://openlibrary.org/works/OL4619757W,"A young woman is sent into danger on a planet poised on the brink of nuclear war, forbidden to interfere with its people's natural course of evolution or to reveal her alien origin.  Her fellow-agent is not properly trained to work in the field and his compassion may lead him to intervene, thereby unintentionally bringing about the very disaster that he is trying desperately to prevent. She faces an agonizing choice: side with a renegade agent, ot stop him at any cost.

Although this novel has the same heroine as *Enchantress from the Stars* it is not a sequel but a completely independent story not intended for readers below high school age.

The 2003 edition contains significant updating and should be read in preference to earlier editions.","The Far Side Of Evil (Elana, #2)",Sylvia Engdahl
Quiet Bunny,Lisa McCue,https://www.goodreads.com/book/show/4213542-quiet-bunny,Quiet Bunny,Lisa McCue,https://covers.openlibrary.org/b/id/10799984-L.jpg,https://openlibrary.org/works/OL24294344W,"Quiet Rabbit enjoys listening to the night song of the other animals every evening and wishes he could join them, but no matter how hard he tries he is unable to copy their sounds.",Quiet Bunny,Lisa Mccue
The Moon Came Down on Milk Street,Jean Gralley,https://www.goodreads.com/book/show/2756018-the-moon-came-down-on-milk-street,The moon came down on Milk Street,Jean Gralley,https://covers.openlibrary.org/b/id/581077-L.jpg,https://openlibrary.org/works/OL1952315W,"When the moon comes down in pieces, different helpers work to set things right again, including the Fire Chief, rescue workers, and helper dogs.",The Moon Came Down On Milk Street,Jean Gralley
Fig Pudding,Ralph Fletcher,https://www.goodreads.com/book/show/672946.Fig_Pudding,Fig pudding,Ralph J. Fletcher,https://covers.openlibrary.org/b/id/1196593-L.jpg,https://openlibrary.org/works/OL93303W,"Cliff describes the excitement, conflict, and sudden tragedy experienced by his large and boisterous family during his eleventh year.",Fig Pudding,Ralph Fletcher
The Goodbye Cancer Garden,Janna Matthies,https://www.goodreads.com/book/show/10180839-the-goodbye-cancer-garden,The Goodbye Cancer Garden,Janna Matthies,https://covers.openlibrary.org/b/id/6681469-L.jpg,https://openlibrary.org/works/OL15666158W,"When a mother is diagnosed with breast cancer, she and her family plant a garden and watch it grow through the seasons as she undergoes treatments and gets better.",The Goodbye Cancer Garden,Janna Matthies
Nancy and Plum,Betty MacDonald,https://www.goodreads.com/book/show/97153.Nancy_and_Plum,Nancy and Plum,Betty MacDonald,https://covers.openlibrary.org/b/id/8241238-L.jpg,https://openlibrary.org/works/OL273758W,"""Nancy and Plum"" is a children's book written by the world famous author Betty McDonald, who wrote four popular ""Mrs. Piggle Wiggle"" children's books, and also the adult books, ""The Egg & I"", ""Anybody Can Do Anything"" and ""Onion in the Stew"". 

""Nancy and Plum"" was first published in 1952. It is a story Betty told her daughters, Joan and Anne, each night at bedtime, making it up as she went along. It is a delightful old fashioned Christmas story about two sisters, Nancy, 10 and Plum, 8, whose parents died in an accident. Their surviving relative is Uncle John, a wealthy bachelor with little patience or time for children. He puts the girls in Mrs. Monday's Boarding School in Heavenly Valley, persuaded by Mrs. Monday's promises and unctuous manner, but she is a mean spirited woman who mistreats the children in her care (except her spoiled niece Maribelle).  The sister's devotion to each other and their steadfast moral character wins them support from teachers at school and helps them secure a new and better future after various adventures.",Nancy And Plum,Betty Macdonald
